fetch-0;0,118128
fetch-1;0,082277
fetch-2;0,075049
fetch-3;0,074220
fetch-4;0,079230
fetch-5;0,074312
fetch-6;0,063076
fetch-7;0,065537
fetch-8;0,065503
fetch-9;0,064034
fetch-10;0,062358
fetch-11;0,061578
fetch-12;0,061731
fetch-13;0,064182
fetch-14;0,059028
fetch-15;0,061670
fetch-16;0,062656
fetch-17;0,059093
fetch-18;0,066575
fetch-19;0,061923
fetch-20;0,061882
fetch-21;0,060132
fetch-22;0,061861
fetch-23;0,059229
fetch-24;0,059025
fetch-25;0,063907
fetch-26;0,062371
fetch-27;0,067028
fetch-28;0,058355
fetch-29;0,058544
fetch-30;0,062632
fetch-31;0,060580
fetch-32;0,062675
fetch-33;0,057303
fetch-34;0,062268
fetch-35;0,062188
fetch-36;0,059404
fetch-37;0,059357
fetch-38;0,061279
fetch-39;0,060196
fetch-40;0,061664
fetch-41;0,062275
fetch-42;0,057906
fetch-43;0,057547
fetch-44;0,060689
fetch-45;0,062529
fetch-46;0,061259
fetch-47;0,058582
fetch-48;0,063701
fetch-49;0,057781
fetch-50;0,059737
fetch-51;0,069459
fetch-52;0,059088
fetch-53;0,061191
fetch-54;0,060934
fetch-55;0,061056
fetch-56;0,063248
fetch-57;0,057740
fetch-58;0,062809
fetch-59;0,056624
fetch-60;0,063041
fetch-61;0,060377
fetch-62;0,065352
fetch-63;0,061030
fetch-64;0,061563
fetch-65;0,057905
fetch-66;0,061061
fetch-67;0,059221
fetch-68;0,060303
fetch-69;0,068137
fetch-70;0,058777
fetch-71;0,059590
fetch-72;0,059086
fetch-73;0,060565
fetch-74;0,058056
fetch-75;0,060258
fetch-76;0,056451
fetch-77;0,059768
fetch-78;0,060555
fetch-79;0,060785
fetch-80;0,058210
fetch-81;0,064214
fetch-82;0,056963
fetch-83;0,060512
fetch-84;0,059757
fetch-85;0,058318
fetch-86;0,058680
fetch-87;0,058584
fetch-88;0,057454
fetch-89;0,062669
fetch-90;0,059611
fetch-91;0,058376
fetch-92;0,060085
fetch-93;0,064561
fetch-94;0,059040
fetch-95;0,059419
fetch-96;0,061689
fetch-97;0,061393
fetch-98;0,057747
fetch-99;0,061891
fetch-100;0,058557
fetch-101;0,061730
fetch-102;0,057819
fetch-103;0,066970
fetch-104;0,058902
fetch-105;0,058708
fetch-106;0,064326
fetch-107;0,063366
fetch-108;0,059168
fetch-109;0,058071
fetch-110;0,089248
fetch-111;0,093352
fetch-112;0,084672
fetch-113;0,089058
fetch-114;0,064669
fetch-115;0,063772
fetch-116;0,060751
fetch-117;0,072551
fetch-118;0,059907
fetch-119;0,062493
fetch-120;0,071308
fetch-121;0,064678
fetch-122;0,063679
fetch-123;0,061269
fetch-124;0,068600
fetch-125;0,092197
fetch-126;0,068643
fetch-127;0,062148
fetch-128;0,063923
fetch-129;0,060973
fetch-130;0,059877
fetch-131;0,061225
fetch-132;0,058902
fetch-133;0,077228
fetch-134;0,060004
fetch-135;0,074453
fetch-136;0,060574
fetch-137;0,059179
fetch-138;0,058041
fetch-139;0,060300
fetch-140;0,059637
fetch-141;0,062397
fetch-142;0,059182
fetch-143;0,060562
fetch-144;0,059625
fetch-145;0,069002
fetch-146;0,071997
fetch-147;0,061693
fetch-148;0,064018
fetch-149;0,063483
fetch-150;0,066892
fetch-151;0,060749
fetch-152;0,059499
fetch-153;0,060620
fetch-154;0,058758
fetch-155;0,065626
fetch-156;0,060663
fetch-157;0,066864
fetch-158;0,061350
fetch-159;0,057974
fetch-160;0,063300
fetch-161;0,059565
fetch-162;0,065759
fetch-163;0,067389
fetch-164;0,061171
fetch-165;0,062338
fetch-166;0,059869
fetch-167;0,059881
fetch-168;0,061122
fetch-169;0,087890
fetch-170;0,062859
fetch-171;0,071130
fetch-172;0,143758
fetch-173;0,060556
fetch-174;0,067067
fetch-175;0,061051
fetch-176;0,064251
fetch-177;0,057928
fetch-178;0,057668
fetch-179;0,059323
fetch-180;0,063107
fetch-181;0,063636
fetch-182;0,058903
fetch-183;0,067988
fetch-184;0,059875
fetch-185;0,058001
